"Proteins","Genes","ProT50_Frontal_Cortex","ProT50_Cerebellum","ProT50_Thalamus","ProT50_Amygdala","ProT50_Striatum","ProT50_Substantia_Nigra","ProT50_Olfactory_Bulb","ProT50_Entorhinal_Cortex","ProT50_Liver","ProT50_Kidney","ProT50_Spleen","ProT50_Lung","ProT50_Heart","ProT50_Gut"
"P54818","Galc",1.78103115891347,3.21117532106874,3.72856234008761,2.56767850273868,2.84004572366797,3.24628909584099,2.89272971163327,3.0428070052939,1.75634036419479,0.851429966796441,2.22013592156901,2.92724046447565,4.9635185215608,4.35153679600733
"P56375","Acyp2",3.24128297483152,3.17314177647257,2.94584962499632,3.05832800795482,3.06400083508219,3.17886024837586,2.99670344520129,2.89995311401398,1.95654375077714,1.47835258625958,2.12942877396208,2.76017581096951,2.80695310796903,3.47113918544528
"P56480","Atp5f1b",4.41130719479149,4.42029962910715,4.4161780095669,4.30357642341332,4.46543426566754,4.33633769623451,4.10273688177104,4.28720272359613,2.23894020808087,2.94662035730992,1.95771694040866,3.25462963764772,3.9953503845643,0.35587749787112
"P56565","S100a1",3.07029243370672,3.36932903282199,3.39480905047311,3.43717557656052,3.40275461573429,3.43732562488268,3.11497877962046,3.27722980802822,-0.651072814252342,0.701167665480635,0.517125528965881,0.908856145697672,2.23587643430454,0.561252975366533
"P58252","Eef2",1.7142213901322,1.80122362611213,1.48866862794188,1.53269141294884,1.38129930330037,1.32119850214308,1.11851075726753,1.8367233808909,0.779730666854521,0.752124898287992,1.44962719201554,1.68680674463891,1.51405821872976,0.755943523766742
"P58389","Ptpa",2.50011971916062,2.79493604249967,2.78346748852818,2.58071142035035,2.68693948944489,2.65582019834114,2.73299206447828,2.51630889292981,1.74257003493757,1.9577395552075,1.43031238607332,2.746351077944,3.31634269631709,1.67305949129281
"P58771","Tpm1",2.53385461359684,2.98174058731315,4.23317560670604,3.88614769893191,4.04052001452721,4.19577788706304,3.929663472104,3.73879757591596,0.395108551444444,2.53549554101398,3.20224755903691,2.87064794832406,2.83316180763705,3.351461450396
"P59325","Eif5",1.0828626015188,1.50291714984718,1.97377836728317,1.83449283712335,1.52967121883877,1.71607325891716,1.69203279741876,1.3522039362264,0.306054731378025,0.168994226338222,1.16749702015291,1.81040295553833,3.17750914596612,0.521740960421279
"P60335","Pcbp1",2.7016644852002,2.89254848996393,2.79269254909761,2.82752002116902,2.79214844077796,2.56784621926872,2.57062366484775,2.62299280277097,1.61205241164787,1.43239996792897,2.04021181876435,2.13910820356824,1.47150859629678,1.76888917519816
"P60710","Actb",3.71375502218651,3.86213307275049,3.59754334571347,3.77455726545408,3.73342429990407,3.70552561961132,3.46872261060367,3.66029740590992,1.86824821032047,2.93655044799831,2.10549398810085,3.13865487711725,3.73537794204705,2.82721354196582
"P60766","Cdc42",3.18153952891015,3.39347480340686,3.24144689966958,3.19927137081196,3.35498613722805,3.37635972990465,2.41118446815744,3.29526370386403,0.902404421034139,1.43681029739564,1.71967101600237,2.41077159490303,1.8758903382636,0.684487333221648
"P61089","Ube2n",1.91969365030854,2.45387127228794,2.28118935503367,2.23784690619595,2.30465832075928,2.43436942117569,2.17664706694914,1.98382696930483,0.986020867671292,0.884556436637468,1.20956965136316,2.12385744139724,2.26592992785217,1.18983181546089
"P61205","Arf3",2.9320856164227,3.30535680130106,2.92110488170769,2.77000227061512,2.76315024116826,2.99011155801603,2.74553758742613,2.48384073835661,1.04546150907362,1.45836865712914,1.65226959729006,2.41789809486024,1.97330595809494,0.424387558075523
"P61971","Nutf2",3.19313099204073,3.2821981868279,3.17214005942789,3.01788497882402,3.22648538248337,3.20169250609652,2.71229889668078,2.95732717440241,1.23065076858572,2.25450811479081,2.32789970933249,2.87292659897781,3.10692232694001,1.89529128263308
"P61982","Ywhag",2.494169808661,2.71109051876105,2.68484043627315,2.78546584529618,2.67655093704622,2.60554683893585,2.53295358142843,2.68237548668616,0.801467016766421,1.71033625352232,1.39538850181528,2.36388392030203,2.06006657665833,1.76462620197381
"P62259","Ywhae",3.12198967906276,3.21135687426387,3.10726687280715,2.85099325738048,3.07266267349816,3.00501726609622,2.98113623458989,3.04237825559988,1.4506002500948,1.68692698171882,1.83106784382589,2.70175361503719,2.48215183985298,0.943444784842911
"P62270","Rps18",1.99449797415069,1.80326438086247,1.61621444366086,1.51572481036685,1.86092808001348,1.65605595155546,2.00352656212584,1.76107895888839,1.91593593615452,1.70355921569418,0.94293818275622,1.8098772058014,1.41330332671461,0.642926721397456
"P62631","Eef1a2",1.6946205409387,2.03158212437262,2.00627431758917,1.97217473333572,2.17946965890804,2.09555606748591,1.85101315550692,1.66073645369261,1.05230810478718,0.921669802518874,1.2403188553403,2.02450718538371,2.37627338624264,0.312508085902939
"P62774","Mtpn",1.81829169497883,2.49896647140707,2.38539792511347,2.26032967547031,2.3272817836321,2.30666218725575,2.04117937778791,1.87109655003976,0.676655537727941,0.871929281823105,1.87761786594974,1.77156300112114,2.67509797822485,0.923284574811338
"P62827","Ran",2.77018819448847,3.17655048841937,3.19695098551007,2.91405945177341,3.17069188142652,3.15483769503007,3.02352435017105,2.71964542545229,1.39478128819821,2.1182971296318,2.16814410068664,3.13651178576812,3.07799178638994,0.865652304847458
"P62897","Cycs",4.77460814139423,4.62416474271547,4.75940093713344,4.61305162110291,4.87152850859232,4.79560721480182,4.51975556207288,4.53582377500999,2.04988047820034,3.05414643606587,2.40646180301983,3.64207269258121,4.2943196395659,1.10912885946965
"P62962","Pfn1",2.84915881929234,2.94794488798979,2.9558502858894,2.88600155831618,2.83583316156941,2.93109367435391,2.70031539996346,2.73808505738384,1.29302618025772,1.51892756773447,1.70596084574459,2.06932991778531,1.49395355737915,0.690687986829669
"P63001","Rac1",3.90818790792928,3.79686014494896,4.10265089458705,3.90729375344863,4.11367050347237,4.06596911766915,3.39636038486067,3.81741981907392,1.48413915337974,2.0343789276611,2.03372968000752,2.90738978083721,2.1105493213473,1.05213875214392
"P63005","Pafah1b1",1.74314709362584,1.35778102963604,1.6759825091701,1.61395248332378,0.948952224166642,1.29432074273581,1.08938349522782,1.36745349826169,0.687485156554008,0.74549619680513,1.45471789283352,1.58136308520709,1.15478573058824,0.76909992685861
"P63101","Ywhaz",2.39224276861896,2.65596640846139,2.80042308658037,2.60326902684964,2.64574031212163,3.00563236411911,2.65587885261688,2.67865129377758,0.636024708892708,0.984572486722193,1.52989539440735,1.409011658371,1.10888672848708,0.633673061624896
"P63242","Eif5a",2.09370956085858,2.61158890539601,2.27472533395983,2.2543628195888,2.21020321440788,2.50181651689552,2.34753152893078,2.1265035372843,1.41643954711131,0.684356139873549,1.34050610160827,2.14756054016015,2.63245225427328,0.738218872105294
"P68037","Ube2l3",2.36288584617938,2.61090390679886,2.54532365601331,2.41872047092694,2.39016238120218,2.49398652484612,2.24598662109397,2.362386192896,1.27443498009808,0.963769590662286,1.65751209944815,2.11979716664062,2.77379884322843,0.310540672374076
"P68254","Ywhaq",2.80768607085818,2.90095702932582,2.986995359184,2.89942492846227,2.8719317382305,2.87568619426805,2.74629716890731,2.72354454691148,1.39262591064277,1.66827899910605,1.68937096039305,2.15779731493761,1.46951726863697,1.31313608727119
"P70296","Pebp1",3.4677875631827,3.62031665629338,3.54833747684734,3.46316663496287,3.48717995939907,3.45822876153279,3.37166133153688,3.46847381904302,1.90337656179284,1.73987331833756,2.81927839941485,2.96388508463234,3.28084650462049,1.31945655754891
"P70349","Hint1",3.16689341893859,3.36127593324781,3.25896914691341,3.00671796918149,3.14460630011536,3.1494904463183,2.76475443862232,3.06255788444889,1.62071851827706,1.6552435600913,2.43106572378566,3.08070283157769,3.59006214497772,2.23842130483793
"P97315","Csrp1",2.26545181138832,2.40916809052281,2.36319350775702,2.31131147400573,2.18050955394076,2.25432384816025,2.23593976717742,2.06467057416606,1.87931610323799,3.09484823126623,2.8174602101213,2.36111367139657,2.13117235124952,3.33583830318773
"P97372","Psme2",2.56251994677387,2.25760995234279,2.53142882609634,2.59602212371676,2.52950738166006,2.23959391057513,2.51331857155196,2.62969704392994,1.04340819636088,1.26962327982706,1.52537964004951,2.10031503111143,2.23862402713345,0.0857387385611714
"Q00612","G6pdx",3.27000605351348,3.04508398070876,2.8283885600118,2.77484453888484,2.86239821922935,3.23395656806368,2.4534723469148,2.73592908556245,2.29097374258094,2.21295216106739,2.04973504007664,2.4402824162426,3.26296482259466,1.36497915082081
"Q01853","Vcp",2.17456142459963,2.4335557915932,2.20243338576217,2.28499515285237,2.47820105922284,2.51003083525518,2.18921134603544,2.11153391101995,0.620619196894223,0.491185236962323,1.15379670204864,2.02344593851687,1.88778713005035,0.89380724900083
"Q02357","Ank1",3.51309857413848,3.47502024985138,3.58611457070188,3.61085879157855,3.69648061552675,3.54435106776862,3.43086760408767,3.60552415232234,4.48204641637737,4.36294980817865,4.60141891931302,4.39696302783796,4.2171707130586,4.99211899293485
"Q04447","Ckb",3.47171682655446,3.60614083499634,3.52448642742919,3.44248950927823,3.43921960256255,3.59215708984418,3.172528458423,3.39797618800409,2.8115339260087,2.4095261744952,2.84195670149613,2.71023589952379,2.90336897581213,3.76042477717072
"Q3U5Q7","Cmpk2",3.82529807152185,3.9555883626113,3.71640492923283,4.1809407133714,4.15192244677763,3.78536593906172,3.77874324276446,4.06874617908968,2.29425199453061,3.90520677621445,2.80955633758246,3.10775861178263,3.33182482908996,1.48911895447939
"Q60692","Psmb6",3.08012503643947,2.84664888863165,2.35332246421763,2.42539865510593,2.59462559778247,2.38378830968693,2.35510540494096,2.28490692270018,1.6212739541639,1.4039860846407,2.42777827501045,2.58382303329024,2.45654111775026,1.14009224636594
"Q61171","Prdx2",2.82361486014152,3.36043197728416,3.06195521976244,3.08915316075067,2.88924959167142,3.04806537424024,2.85724885017423,2.8266759127762,2.7539850540097,2.01309866805142,3.64958485208171,3.96752712742696,3.8346068917544,1.70985437944593
"Q61206","Pafah1b2",2.9443388786013,3.15124048561644,3.05097997949306,2.9388633736752,3.08857575135347,3.07176576929997,2.74719679867348,2.89307744498588,1.87804826985264,1.86297703583333,2.02581040806911,2.69089068122032,2.88014951170062,1.57052642431074
"Q61207","Psap",2.91124680355223,2.3543657078098,2.8116865933263,3.04790652230283,2.43674577812007,2.3245137546964,2.22455018740644,2.66725507806416,1.55481920636303,1.69734926552806,2.96190842701363,1.96703911026497,1.00295475804713,1.33057452838484
"Q62465","Vat1",3.21975165351669,3.9962625366062,3.1449566110068,3.03425089305391,3.51056545059415,3.70763802362182,3.09596050403262,3.11577017849645,1.16260982161316,1.84974010465314,2.02517816911839,2.75456368275292,1.47749508394897,0.28241471565265
"Q64471","Gstt1",3.3611663817746,3.78645320957513,3.49748223139072,3.75345907091257,3.58125796134075,3.47660793801655,3.10440004091513,3.49616792091028,2.14382952286338,2.36978179586854,3.04844908107667,2.92364386182451,2.85479589604112,2.08939209460898
"Q64669","Nqo1",3.575648313365,2.74289363702095,3.23023076619906,3.17962543643693,3.37729728181706,3.33967267820247,3.24508874536415,3.35580192786188,2.82498239892662,2.53067956255985,1.78232475688235,2.89983776711124,3.52507046053827,1.62279988670653
"Q64727","Vcl",3.15046373276084,3.11845034975752,3.4237699454248,3.47987597224274,3.39432403347421,3.3715797376614,3.24022228508845,3.28154379074307,2.30339431282038,3.29677222461783,3.01665042741398,3.4935086181561,3.79702897469363,3.64038307882234
"Q6P069","Sri",3.22764205110955,3.3308168358249,3.3578279849185,3.06313284924289,3.18681283122204,3.4643101866885,2.73542812408712,3.04400118453722,1.97636158260919,2.51653138938923,2.30319193723631,2.65087265994245,2.71500021063503,0.58876114582721
"Q6P9R2","Oxsr1",3.24537675872421,2.91974373735215,2.91935526861434,3.15501384548198,3.18426722027748,2.92591354707181,2.70211333481909,2.99647109187784,1.66408079694408,1.69329127549983,2.05005940949154,2.60864495803501,2.80613286335761,0.797679294428012
"Q6ZQ38","Cand1",2.95174220902833,3.11363182127977,2.97865713808492,2.73744211050582,3.06662371393806,2.933923868422,2.87483300710261,2.72428892830812,1.35856039524723,1.69240986190407,1.98632007385489,2.8497299562197,3.0290925408504,1.54461565219901
"Q8BHL5","Elmo2",2.17426399175618,1.91042677888189,2.07036900108218,2.12388907986622,1.92713554713074,1.93293824501848,1.73997536171291,1.73556630988812,2.54466058361946,1.06307238112756,1.47273699459864,1.42019726229089,0.799918350799807,1.37099808307075
"Q8C8R3","Ank2",3.55361963719757,3.30297111248576,3.12444460668558,3.16265410408327,3.09948274141581,2.99077961208823,3.30178861610625,3.07725885898448,3.45610487513727,3.44257495792255,3.85668750616962,3.70704851534013,3.01430929547578,4.63695970043181
"Q8JZQ2","Afg3l2",3.92681031873424,3.65978105201279,4.03102349556304,3.84651530911698,4.03412071856798,3.95560465100041,3.63599252940206,3.56481358153437,1.49713154523355,2.42371555993643,2.28652056770875,2.17983204663698,3.10933545024606,0.682967961524005
"Q8K274","Fn3krp",2.39623327589833,2.46331878212075,2.5432922556451,2.78526191433754,2.5801785606846,2.58238737861763,2.28885812735759,2.59174896715227,1.15007314750696,0.723044274442868,1.2513356013329,2.94455729944914,3.44512101142147,3.06279262958962
"Q8K4Z3","Naxe",3.96573958354728,4.09172529743326,3.80902561857395,3.88961369039592,4.02733469660915,3.91119367151099,3.7376767917641,3.81062589423185,2.19567070933015,2.69496878717695,2.87444602850681,3.41032814055492,3.99076751264507,1.93327560629455
"Q8R016","Blmh",3.007944793825,3.23541572704334,3.18824286732,3.05635755720553,3.08935357722497,2.99633338755166,2.7579121107599,2.9815208199999,1.75023554519957,1.14570089849871,2.07818417733435,2.92653830208978,3.26137748302447,1.32659868658704
"Q91ZJ5","Ugp2",3.18921032891529,3.15107461131733,3.07764606698422,3.11343554447561,3.09503832059784,2.97088176755603,2.81721795223726,3.0315243551427,1.51333380268073,1.51944774559725,2.63391613183394,2.42899064774062,1.95427238123486,1.20068664657378
"Q922B2","Dars1",2.38071447198401,2.57955123560207,1.93449676293433,1.74613668985902,2.17466708214936,1.97815787906915,1.53828364042771,1.41992379906027,1.51482694913838,1.20351019084285,2.27149620236076,2.11643870492427,1.28549137537152,1.08002417147191
"Q922D8","Mthfd1",3.21368693613623,2.8648096358304,3.22842107444855,2.97482885595989,2.99887731211082,3.07063767838819,2.59308939381551,3.12253192363504,1.87909525229744,1.47675074752845,1.64739890855082,1.96759712202908,2.38536905786353,0.258901704279895
"Q923D2","Blvrb",2.63251809445743,3.23226016301542,2.73207261301309,1.90183148927203,1.96897901591353,2.73429113681423,2.80156379359355,2.32979659280271,2.38123781701347,3.456035797826,2.35380530984906,3.7511618368287,3.97320150610091,3.04217080991117
"Q99J77","Nans",3.29629300011978,3.44602557259887,3.11961231297309,2.83107038478758,2.99869952134376,3.18650357135279,2.95763409847257,2.79512869625725,2.7614373116963,2.94318625457778,2.99537161037359,3.47582310146016,3.45465475545869,1.97805662252739
"Q99JI4","Psmd6",2.55748100920749,2.82209374221846,2.8003423151584,2.78530670955694,2.82047930277529,2.54641268994021,2.79726087005994,2.7366412322039,1.91699161694752,1.84915452631461,2.55555756780428,2.83839250854024,2.25136057359904,1.32490837415004
"Q99JI6","Rap1b",3.4528972656581,3.46017605527175,3.98609705012463,3.45213855919499,3.58422937313647,3.89111061738212,2.87593225480509,3.41282692352191,1.3398735568223,1.69106586370366,1.15231627517214,2.77705093907831,2.17495830270955,1.94457657443137
"Q99KB8","Hagh",2.96953016211964,2.98730744343261,3.17916780694428,2.93379665547248,2.84626018340346,3.0116684731641,2.97097285886636,2.93282607601549,0.891391589781212,1.32442373187528,2.32435582934862,3.05600852199523,3.35196500328893,0.188255376643915
"Q99L27","Gmpr2",3.54593338663397,3.75491538540918,3.85786967376474,3.36064118132042,3.55975230197633,3.89752810288037,3.32688848815534,3.48664731154889,1.85804284652849,2.41500278321652,2.69293708532058,2.05429781750322,3.16365335399532,2.16308278149035
"Q99LX0","Park7",3.29537109041404,3.48850625834637,3.43326698717937,3.38408369476661,3.72544349659884,3.34953951816396,3.16453865519778,3.50895897929699,2.09962927985766,1.79348230857985,2.82137843662666,3.17063578452979,3.22119049494497,2.19617594297118
"Q99PT1","Arhgdia",3.36738318190773,3.633100404175,3.56124378504385,3.4652909516079,3.72320270797981,3.62179018378403,3.05594884531147,3.48893287867488,1.94760107186175,1.76264707940039,2.005531754254,2.6589761652127,2.87334481644884,1.05585477086525
"Q9CPU0","Glo1",3.41320251226172,3.60620428580194,3.48671197536501,3.5213133738615,3.55151772366866,3.56025607068634,2.990714297425,3.48235692694762,2.24740498677799,2.30705994101551,2.93854982575495,3.26858343286842,3.34295455944021,1.7940175648812
"Q9CPV4","Glod4",3.03616801771599,3.29156009882948,3.2637613454736,2.78093172018523,3.03715453838503,3.02869730818333,2.66918998785754,2.93716081771194,1.49245140047742,1.8247736445776,1.94202962857673,2.61390301144227,3.30620049431548,0.937698067147171
"Q9CQ60","Pgls",3.31982077749818,3.68125706842319,3.80962710617831,3.56810957082353,3.56949723500841,3.72353214468349,3.40728429615264,3.49929437492125,1.97951531617905,2.06796114575911,2.8261001013692,3.25533752344033,3.68487899969392,0.909329871591526
"Q9CQM5","Txndc17",3.00306794127484,3.26249276791153,3.47332556574727,3.27967705463952,3.43456142291395,3.53945422567915,3.02400387307147,3.39793964176779,1.21354252686865,0.979215985689986,1.47184835991053,2.81239598836909,2.83394080450236,0.89530202737123
"Q9CQM9","Glrx3",2.6651350595047,2.9139158832667,3.02562930311002,2.5922510492883,2.66588996479106,2.98370795375498,2.47550143077784,2.59169286656157,0.719878894315078,0.249503201541575,0.900371404141715,1.57508152724251,2.02362334430896,0.584228824801792
"Q9CQT1","Mri1",3.3347417033022,3.25843472762343,3.4188786305015,3.13328328500205,3.27870495426063,3.28934836705357,3.05974462822737,2.98302283760423,1.65513822474734,1.548616656647,2.21782545188336,2.92995968794191,2.88650460813096,1.99359444998578
"Q9CW03","Smc3",4.5892974882436,3.1936600700344,3.4898519149876,3.72370398161369,2.64622810031906,3.83614029775333,3.1979955242958,3.68717096389484,2.09319956878409,3.02297136722255,2.42976934751091,3.06796920547255,5.03245508911449,1.54644843496147
"Q9CWJ9","Atic",3.04542817982205,3.41805718692448,2.70462270912579,3.02354290153944,2.79332716351866,2.84372890322737,2.4725872280826,2.84728896295707,1.54063497324938,1.35103985124973,2.25986017562229,2.76461292128688,2.81660361052164,1.10805876659275
"Q9CY64","Blvra",2.91989892807897,3.20133066792881,2.89907125910192,2.97195160207405,2.63998597279978,2.86232276717395,2.91898601538949,2.86866980903262,1.67861426087136,1.36635100094919,2.82126026379313,3.03893208898915,3.03299783034778,0.926865786513158
"Q9CZ30","Ola1",2.54303278494433,3.0345364404533,2.97408652592462,2.64981928869285,2.72553025734434,2.98058527176811,2.9935009647255,2.5822071370501,2.05645996481701,2.20445580041086,2.18808787783813,3.1148459097368,3.35010193920507,1.38059770506784
"Q9D154","Serpinb1a",3.91653023168649,3.6300529979572,3.79870272230279,3.71777932924065,3.89108716336425,3.724953538409,3.65136511568958,3.85622173380488,2.2370610692553,2.67151819930129,2.57489545865606,2.72612842146734,1.8420476201423,0.196775663727351
"Q9D2M8","Ube2v2",2.4826205426158,2.72434448873911,2.70670839542309,2.626851683413,2.41575227901567,2.80306323335818,2.48072244874055,2.64185428616332,1.10223460178594,0.351369334873329,1.21627297602887,2.07973698989494,2.77459987835489,2.09988260718258
"Q9D892","Itpa",2.84276924968246,3.11108471817491,3.08529332739354,3.07792396016817,3.19625388071427,3.21887843283289,2.76117922111353,3.01321549722642,1.70945993466097,1.99618160464003,1.82942334495626,2.55575895959431,3.04693596902085,0.97492388558783
"Q9DAK9","Phpt1",3.2582271883787,3.23064238841636,3.4594643906556,3.41328852359788,3.39625594117589,3.38869095864062,3.20881199580954,3.19842204995893,2.18396184978888,1.86450176816043,1.78154778411874,2.96002478419596,2.93690713014357,2.46491448009114
"Q9DBJ1","Pgam1",2.84398955773963,3.41761997060628,3.09967278364294,3.15137856864488,3.15635035316167,3.29333498021167,2.97280750764102,3.04305303916511,1.78094070165409,1.9136853930547,2.08834716402044,2.73153270949371,2.66668266844862,0.471369611722318
"Q9DBP5","Cmpk1",3.2575391088668,3.36252097325278,3.41589639312197,3.19525006263275,3.17724045379349,3.26964405291917,2.98619381052838,3.05858731002385,2.06032941090297,1.9666567587621,2.05003873481799,2.85672595048937,3.46375803870658,1.04057126378082
"Q9DCD0","Pgd",3.19611461899453,3.18421692503562,3.16226530522771,3.10196360666991,3.26360756083059,3.10203150147907,2.92544707036145,3.04345992902177,1.7921708831099,1.56798174971907,2.1064181636341,2.17547774131966,2.89733147874682,0.111714634596609
"Q9JII6","Akr1a1",3.54880510636177,3.79885025496079,3.53728016209702,3.53007483454313,3.6945517239701,3.68722413258662,3.3900133637022,3.54107675997515,2.75030309029716,2.27786483742229,2.91269957397219,3.15297496545929,3.44412664329568,0.467641801310938
"Q9JLJ2","Aldh9a1",3.48213236643833,3.58602669233747,3.52394900478799,3.41464468829802,3.38876290971656,3.5877370239747,3.31569738733133,3.36809102405428,2.08607681829505,1.86223009626193,2.27295341791158,2.76868775529033,3.26167368315753,0.0548564848427391
"Q9JLN9","Mtor",2.01363784903682,2.40864937113456,2.30998265355019,2.44230465259752,2.86899061588516,2.25784120087648,1.92493594308959,2.63640633888046,0.753753240013085,0.484236112488551,1.28287953050606,1.9599680860112,2.0941396487249,2.23473822338631
"Q9QUM9","Psma6",3.0460126924806,2.79818788185155,2.93013436217863,2.88067341580665,3.09979122142491,3.10324949298723,2.91308581414326,2.96206094834024,1.93744198735504,1.60314521316574,2.55890726884608,3.00388707436514,3.06224634621662,1.79273055068859
"Q9QYC0","Add1",3.83668506500112,3.85635922034841,4.14542080107143,3.84638848709141,3.7726194443186,3.99806773514873,3.6238158167487,3.8064805649484,2.30532675664023,1.84931521420063,1.31394637486946,2.76060273001903,3.15948431426367,0.214642022542445
"Q9QYG0","Ndrg2",2.32258156688045,2.33246722178531,2.23346764345836,2.23891798873308,2.37019818357732,2.11980646701556,2.0257322249143,2.19263398660122,0.76893311910721,0.199559164591616,0.774360925454783,0.945828193981625,1.90033266139868,2.03222263070621
"Q9R0Y5","Ak1",3.0573380626767,3.41158227701199,3.68959720754901,3.16143617739014,3.07455655119645,3.49804308368092,2.72244317571923,2.84777155909808,4.40608549989492,2.80893951626357,2.27016701409334,3.23020627725019,3.28271827813774,3.63868273960441
"Q9R1P0","Psma4",2.52105730588164,2.77185524307817,2.59486183393711,2.59396952349117,2.71959160357073,2.52377796941946,2.51619420006576,2.44922719354904,1.44613575196111,0.597182278692597,2.00814866822236,2.57097402165208,2.41531002430325,0.498517211808711
"Q9R1P3","Psmb2",2.16187922129714,2.5158839152935,2.23045236082504,2.23265132389735,2.31316032858431,2.14576545066121,2.42572989566518,2.136130143158,1.57468459844996,1.3079654282981,2.14612883328531,2.6792237572014,2.74780449896729,0.59484327669664
"Q9R1P4","Psma1",2.65394165731176,2.80182347253098,2.507742594285,2.51360425538782,2.85498291635558,2.66762753191505,2.82619022556642,2.64063559410529,1.45755355009024,1.14084196694822,2.25960892780527,2.49743175310706,2.81743673153326,0.565219350997853
"Q9WTL7","Lypla2",2.47444555535316,2.7227615860407,2.56780595135586,2.73028503644164,2.58923118951941,2.8113059700092,2.54724245045945,2.39218275808437,1.20848532382036,1.35450807023773,1.59557874073524,1.76161919974213,2.42187512387846,0.89242183023517
"Q9WUB3","Pygm",3.54527160611669,3.33414397549703,3.31034925475087,3.26647233919796,3.10241520632996,3.26075808350581,2.57984921514803,3.28535796683604,2.1010396869138,2.35670188833652,2.57119703766407,2.1206884163291,2.42946395197887,2.73929382130629
"Q9WVA4","Tagln2",1.89886182989254,1.94261731542168,1.2473007354884,1.66348226817288,1.77648792077647,2.82239578686241,2.60922117557785,1.58979834704991,1.39598838647474,2.33577572877544,2.23112234377444,2.27950791341977,1.94347955124728,1.21552440742161
"Q9Z2M7","Pmm2",2.60594287033921,2.30264113309997,3.13468640380516,2.9880603583351,2.64265137015762,3.13894512346316,2.95245922989163,2.65315525051426,1.1752491670757,1.62891811820305,2.35073280994908,2.8005923503528,2.76290071665571,0.649044548434482
"Q9Z2U1","Psma5",2.72257618801114,2.78094782014879,2.57284214902451,2.47350663779075,2.57298555393237,2.52917962485358,2.81733519471526,2.72194366250207,1.60551826295264,1.37553843738842,2.06507734161547,2.80900141217722,2.76828826543355,1.04617500746737
"A2AQ07","Tubb1",2.40315523816881,1.67467691566629,5.60956384465055,3.25709488392434,4.82099456713645,2.77754992427148,4.90475156861931,4.00688549935726,4.28287446895858,5.04624391642948,4.75298419060061,3.81929526482867,1.67268947413441,5.63332004538102
"A2ASQ1","Agrn",3.67538674744147,4.33585251190513,3.86323784451266,3.67576648951665,3.72911714393823,3.94509832263551,3.66810757401099,3.68040162826878,3.65140791328374,4.18432039091405,4.17303600808889,3.36782844985759,3.46075298885687,4.00404394364015
"A2AWP8","Arhgef10l",3.14820308481808,3.71102481227186,2.33061448018711,2.2611588120268,2.60707135354271,2.79952485801542,2.73592950134124,2.03149074819448,3.45014826838159,3.16856507707312,3.06532754164835,1.68391762674947,1.24754371473908,4.68221491184913
"A2TJV2","Palm3",2.62489454612534,2.5248386846762,2.72406222188157,2.23448778067916,5.06584961789271,2.19761242726261,2.51543397197609,4.27091692928232,0.71900222260174,0.905214708538385,4.55436712960734,2.95558991306724,2.91322373941341,3.7188636874748
"A3KMP2","Ttc38",3.2779050416721,2.99335917511041,2.61994656786572,2.99431315036562,2.60856859126098,2.54369421818277,2.09563913684622,2.56267537368683,1.24346283411952,1.19051462827827,2.36836732924709,1.65572624040005,1.90194801555904,0.579157796154378
"A6H5Z3","Exoc6b",3.15267870627978,3.04959126913661,3.01951518524009,3.29017833572655,3.20651323770745,3.20716180890262,2.87003918066417,3.07024470333203,1.42294818904374,1.88068556546352,2.42143431846672,2.87093501187528,1.67011003461164,0.967635323628719
